<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210924;220500;173390.0000000;173400.0000000;173350.0000000;173350.0000000;142
20210924;220600;173350.0000000;173350.0000000;173300.0000000;173310.0000000;184
20210924;220700;173320.0000000;173350.0000000;173320.0000000;173340.0000000;122
20210924;220800;173340.0000000;173340.0000000;173320.0000000;173320.0000000;51
20210924;220900;173320.0000000;173340.0000000;173320.0000000;173330.0000000;32
20210924;221000;173330.0000000;173330.0000000;173310.0000000;173320.0000000;77
20210924;221100;173320.0000000;173330.0000000;173310.0000000;173320.0000000;43
20210924;221200;173330.0000000;173350.0000000;173320.0000000;173340.0000000;88
20210924;221300;173340.0000000;173350.0000000;173330.0000000;173340.0000000;54
20210924;221400;173340.0000000;173370.0000000;173330.0000000;173370.0000000;35
20210924;221500;173370.0000000;173370.0000000;173340.0000000;173350.0000000;30
20210924;221600;173360.0000000;173370.0000000;173350.0000000;173370.0000000;61
20210924;221700;173370.0000000;173390.0000000;173360.0000000;173370.0000000;109
20210924;221800;173380.0000000;173380.0000000;173370.0000000;173370.0000000;22
20210924;221900;173370.0000000;173380.0000000;173370.0000000;173370.0000000;18
20210924;222000;173370.0000000;173370.0000000;173330.0000000;173350.0000000;125
20210924;222100;173360.0000000;173370.0000000;173360.0000000;173360.0000000;46
20210924;222200;173360.0000000;173390.0000000;173360.0000000;173390.0000000;51
20210924;222300;173380.0000000;173420.0000000;173380.0000000;173410.0000000;385
20210924;222400;173410.0000000;173410.0000000;173380.0000000;173380.0000000;77
20210924;222500;173400.0000000;173400.0000000;173390.0000000;173390.0000000;40
20210924;222600;173390.0000000;173390.0000000;173380.0000000;173380.0000000;30
20210924;222700;173380.0000000;173380.0000000;173370.0000000;173380.0000000;35
20210924;222800;173390.0000000;173400.0000000;173380.0000000;173380.0000000;97
20210924;222900;173380.0000000;173380.0000000;173360.0000000;173370.0000000;98
20210924;223000;173370.0000000;173410.0000000;173370.0000000;173410.0000000;290
20210924;223100;173410.0000000;173440.0000000;173410.0000000;173420.0000000;174
20210924;223200;173430.0000000;173430.0000000;173410.0000000;173420.0000000;34
20210924;223300;173410.0000000;173460.0000000;173410.0000000;173450.0000000;316
20210924;223400;173450.0000000;173460.0000000;173440.0000000;173440.0000000;41
20210924;223500;173430.0000000;173470.0000000;173430.0000000;173440.0000000;224
20210924;223600;173430.0000000;173440.0000000;173380.0000000;173390.0000000;167
20210924;223700;173390.0000000;173420.0000000;173380.0000000;173410.0000000;112
20210924;223800;173400.0000000;173430.0000000;173390.0000000;173400.0000000;290
20210924;223900;173400.0000000;173400.0000000;173350.0000000;173350.0000000;161
20210924;224000;173350.0000000;173370.0000000;173350.0000000;173350.0000000;92
20210924;224100;173350.0000000;173350.0000000;173300.0000000;173340.0000000;387
20210924;224200;173320.0000000;173350.0000000;173310.0000000;173320.0000000;101
20210924;224300;173330.0000000;173350.0000000;173320.0000000;173350.0000000;52
20210924;224400;173330.0000000;173360.0000000;173330.0000000;173350.0000000;66
20210924;224500;173340.0000000;173360.0000000;173330.0000000;173330.0000000;136
20210924;224600;173320.0000000;173340.0000000;173310.0000000;173330.0000000;155
20210924;224700;173340.0000000;173340.0000000;173290.0000000;173310.0000000;205
20210924;224800;173310.0000000;173330.0000000;173280.0000000;173330.0000000;422
20210924;224900;173330.0000000;173330.0000000;173300.0000000;173300.0000000;53
20210924;225000;173290.0000000;173330.0000000;173280.0000000;173300.0000000;82
20210924;225100;173300.0000000;173310.0000000;173280.0000000;173300.0000000;111
20210924;225200;173300.0000000;173350.0000000;173300.0000000;173340.0000000;119
20210924;225300;173330.0000000;173390.0000000;173330.0000000;173380.0000000;68
20210924;225400;173370.0000000;173370.0000000;173350.0000000;173350.0000000;36
20210924;225500;173350.0000000;173380.0000000;173320.0000000;173320.0000000;119
20210924;225600;173320.0000000;173360.0000000;173310.0000000;173340.0000000;188
20210924;225700;173350.0000000;173360.0000000;173320.0000000;173340.0000000;104
20210924;225800;173330.0000000;173350.0000000;173330.0000000;173340.0000000;133
20210924;225900;173340.0000000;173380.0000000;173320.0000000;173340.0000000;334
20210924;230000;173330.0000000;173370.0000000;173320.0000000;173370.0000000;70
20210924;230100;173360.0000000;173400.0000000;173360.0000000;173400.0000000;108
20210924;230200;173390.0000000;173430.0000000;173390.0000000;173400.0000000;158
20210924;230300;173410.0000000;173420.0000000;173400.0000000;173400.0000000;156
20210924;230400;173400.0000000;173420.0000000;173390.0000000;173400.0000000;184
20210924;230500;173400.0000000;173420.0000000;173400.0000000;173410.0000000;125
20210924;230600;173420.0000000;173430.0000000;173410.0000000;173430.0000000;89
20210924;230700;173420.0000000;173450.0000000;173420.0000000;173430.0000000;259
20210924;230800;173440.0000000;173450.0000000;173430.0000000;173440.0000000;41
20210924;230900;173450.0000000;173460.0000000;173440.0000000;173450.0000000;63
