<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200106;103500;155290.0000000;155330.0000000;155240.0000000;155300.0000000;458
20200106;103600;155310.0000000;155410.0000000;155300.0000000;155390.0000000;606
20200106;103700;155380.0000000;155450.0000000;155380.0000000;155420.0000000;442
20200106;103800;155430.0000000;155460.0000000;155380.0000000;155450.0000000;389
20200106;103900;155450.0000000;155490.0000000;155450.0000000;155470.0000000;317
20200106;104000;155460.0000000;155490.0000000;155410.0000000;155470.0000000;371
20200106;104100;155460.0000000;155470.0000000;155380.0000000;155390.0000000;472
20200106;104200;155390.0000000;155390.0000000;155350.0000000;155370.0000000;388
20200106;104300;155380.0000000;155410.0000000;155370.0000000;155400.0000000;88
20200106;104400;155400.0000000;155440.0000000;155390.0000000;155430.0000000;225
20200106;104500;155440.0000000;155460.0000000;155390.0000000;155450.0000000;284
20200106;104600;155460.0000000;155470.0000000;155390.0000000;155400.0000000;382
20200106;104700;155400.0000000;155400.0000000;155340.0000000;155380.0000000;459
20200106;104800;155390.0000000;155440.0000000;155370.0000000;155370.0000000;355
20200106;104900;155370.0000000;155390.0000000;155370.0000000;155390.0000000;125
20200106;105000;155380.0000000;155380.0000000;155300.0000000;155350.0000000;491
20200106;105100;155360.0000000;155400.0000000;155360.0000000;155400.0000000;151
20200106;105200;155390.0000000;155400.0000000;155380.0000000;155400.0000000;147
20200106;105300;155400.0000000;155440.0000000;155400.0000000;155430.0000000;149
20200106;105400;155430.0000000;155440.0000000;155380.0000000;155380.0000000;232
20200106;105500;155380.0000000;155400.0000000;155360.0000000;155370.0000000;134
20200106;105600;155370.0000000;155420.0000000;155370.0000000;155390.0000000;144
20200106;105700;155390.0000000;155390.0000000;155360.0000000;155360.0000000;96
20200106;105800;155350.0000000;155360.0000000;155310.0000000;155320.0000000;171
20200106;105900;155310.0000000;155310.0000000;155170.0000000;155190.0000000;995
20200106;110000;155190.0000000;155390.0000000;155150.0000000;155360.0000000;1043
20200106;110100;155380.0000000;155580.0000000;155370.0000000;155560.0000000;1316
20200106;110200;155550.0000000;155590.0000000;155500.0000000;155550.0000000;867
20200106;110300;155550.0000000;155590.0000000;155520.0000000;155580.0000000;362
20200106;110400;155580.0000000;155590.0000000;155510.0000000;155530.0000000;447
20200106;110500;155550.0000000;155570.0000000;155490.0000000;155530.0000000;592
20200106;110600;155530.0000000;155590.0000000;155500.0000000;155580.0000000;372
20200106;110700;155570.0000000;155620.0000000;155540.0000000;155590.0000000;523
20200106;110800;155590.0000000;155640.0000000;155580.0000000;155610.0000000;313
20200106;110900;155620.0000000;155710.0000000;155620.0000000;155680.0000000;633
20200106;111000;155680.0000000;155690.0000000;155630.0000000;155690.0000000;363
20200106;111100;155690.0000000;155730.0000000;155680.0000000;155690.0000000;421
20200106;111200;155680.0000000;155720.0000000;155680.0000000;155700.0000000;207
20200106;111300;155710.0000000;155710.0000000;155650.0000000;155680.0000000;270
20200106;111400;155690.0000000;155690.0000000;155530.0000000;155550.0000000;1000
20200106;111500;155540.0000000;155620.0000000;155540.0000000;155610.0000000;581
20200106;111600;155620.0000000;155640.0000000;155590.0000000;155610.0000000;373
20200106;111700;155610.0000000;155620.0000000;155550.0000000;155580.0000000;265
20200106;111800;155570.0000000;155590.0000000;155540.0000000;155550.0000000;135
20200106;111900;155560.0000000;155660.0000000;155550.0000000;155640.0000000;239
20200106;112000;155650.0000000;155750.0000000;155640.0000000;155720.0000000;536
20200106;112100;155730.0000000;155860.0000000;155730.0000000;155850.0000000;618
20200106;112200;155840.0000000;155900.0000000;155810.0000000;155860.0000000;833
20200106;112300;155860.0000000;155870.0000000;155790.0000000;155820.0000000;328
20200106;112400;155830.0000000;155860.0000000;155810.0000000;155850.0000000;280
20200106;112500;155860.0000000;155890.0000000;155720.0000000;155750.0000000;822
20200106;112600;155750.0000000;155790.0000000;155710.0000000;155710.0000000;487
20200106;112700;155710.0000000;155750.0000000;155670.0000000;155720.0000000;674
20200106;112800;155730.0000000;155740.0000000;155670.0000000;155670.0000000;378
20200106;112900;155670.0000000;155730.0000000;155650.0000000;155710.0000000;549
20200106;113000;155690.0000000;155760.0000000;155690.0000000;155700.0000000;273
20200106;113100;155700.0000000;155730.0000000;155670.0000000;155710.0000000;230
20200106;113200;155700.0000000;155700.0000000;155640.0000000;155660.0000000;346
20200106;113300;155660.0000000;155670.0000000;155580.0000000;155590.0000000;790
20200106;113400;155580.0000000;155620.0000000;155550.0000000;155570.0000000;568
20200106;113500;155560.0000000;155620.0000000;155560.0000000;155590.0000000;570
20200106;113600;155580.0000000;155600.0000000;155580.0000000;155600.0000000;272
20200106;113700;155600.0000000;155640.0000000;155590.0000000;155610.0000000;278
20200106;113800;155600.0000000;155610.0000000;155430.0000000;155460.0000000;1079
20200106;113900;155470.0000000;155470.0000000;155360.0000000;155400.0000000;756
20200106;114000;155400.0000000;155410.0000000;155350.0000000;155410.0000000;455
20200106;114100;155400.0000000;155420.0000000;155360.0000000;155380.0000000;1072
20200106;114200;155360.0000000;155410.0000000;155350.0000000;155380.0000000;432
20200106;114300;155390.0000000;155400.0000000;155340.0000000;155400.0000000;297
20200106;114400;155390.0000000;155470.0000000;155390.0000000;155450.0000000;400
20200106;114500;155440.0000000;155530.0000000;155410.0000000;155530.0000000;565
20200106;114600;155530.0000000;155570.0000000;155480.0000000;155570.0000000;641
20200106;114700;155550.0000000;155580.0000000;155510.0000000;155530.0000000;295
20200106;114800;155560.0000000;155570.0000000;155510.0000000;155540.0000000;266
20200106;114900;155540.0000000;155590.0000000;155530.0000000;155550.0000000;255
20200106;115000;155550.0000000;155560.0000000;155440.0000000;155470.0000000;300
20200106;115100;155470.0000000;155480.0000000;155420.0000000;155450.0000000;175
20200106;115200;155450.0000000;155460.0000000;155360.0000000;155360.0000000;264
20200106;115300;155360.0000000;155380.0000000;155320.0000000;155350.0000000;664
20200106;115400;155340.0000000;155350.0000000;155260.0000000;155270.0000000;302
20200106;115500;155270.0000000;155310.0000000;155260.0000000;155280.0000000;330
20200106;115600;155270.0000000;155340.0000000;155260.0000000;155330.0000000;434
20200106;115700;155330.0000000;155330.0000000;155220.0000000;155270.0000000;581
20200106;115800;155260.0000000;155310.0000000;155250.0000000;155290.0000000;354
20200106;115900;155290.0000000;155300.0000000;155250.0000000;155250.0000000;270
20200106;120000;155250.0000000;155330.0000000;155220.0000000;155320.0000000;554
20200106;120100;155320.0000000;155330.0000000;155300.0000000;155330.0000000;362
20200106;120200;155320.0000000;155370.0000000;155300.0000000;155330.0000000;285
20200106;120300;155330.0000000;155370.0000000;155330.0000000;155350.0000000;114
20200106;120400;155350.0000000;155390.0000000;155350.0000000;155380.0000000;176
20200106;120500;155380.0000000;155380.0000000;155280.0000000;155280.0000000;459
20200106;120600;155290.0000000;155310.0000000;155260.0000000;155280.0000000;167
20200106;120700;155300.0000000;155300.0000000;155250.0000000;155280.0000000;127
20200106;120800;155280.0000000;155290.0000000;155240.0000000;155260.0000000;215
20200106;120900;155250.0000000;155260.0000000;155200.0000000;155220.0000000;409
20200106;121000;155220.0000000;155230.0000000;155120.0000000;155220.0000000;1223
20200106;121100;155220.0000000;155240.0000000;155170.0000000;155210.0000000;331
20200106;121200;155210.0000000;155220.0000000;155160.0000000;155190.0000000;146
20200106;121300;155190.0000000;155210.0000000;155160.0000000;155210.0000000;207
20200106;121400;155200.0000000;155290.0000000;155200.0000000;155290.0000000;366
20200106;121500;155290.0000000;155300.0000000;155210.0000000;155240.0000000;234
20200106;121600;155240.0000000;155300.0000000;155210.0000000;155250.0000000;405
20200106;121700;155230.0000000;155270.0000000;155220.0000000;155240.0000000;120
20200106;121800;155240.0000000;155280.0000000;155230.0000000;155240.0000000;177
20200106;121900;155230.0000000;155250.0000000;155210.0000000;155240.0000000;183
20200106;122000;155240.0000000;155240.0000000;155100.0000000;155170.0000000;543
20200106;122100;155170.0000000;155240.0000000;155140.0000000;155240.0000000;235
20200106;122200;155240.0000000;155240.0000000;155160.0000000;155160.0000000;133
20200106;122300;155150.0000000;155190.0000000;155140.0000000;155190.0000000;164
20200106;122400;155190.0000000;155210.0000000;155150.0000000;155150.0000000;161
20200106;122500;155150.0000000;155160.0000000;155100.0000000;155140.0000000;297
20200106;122600;155130.0000000;155160.0000000;155130.0000000;155150.0000000;104
20200106;122700;155150.0000000;155180.0000000;155100.0000000;155100.0000000;273
20200106;122800;155110.0000000;155130.0000000;155070.0000000;155100.0000000;410
20200106;122900;155090.0000000;155120.0000000;155020.0000000;155030.0000000;431
20200106;123000;155040.0000000;155070.0000000;155000.0000000;155050.0000000;656
20200106;123100;155050.0000000;155050.0000000;154970.0000000;155000.0000000;967
20200106;123200;154990.0000000;155010.0000000;154960.0000000;155010.0000000;258
20200106;123300;155010.0000000;155060.0000000;154990.0000000;155050.0000000;343
20200106;123400;155050.0000000;155070.0000000;155020.0000000;155040.0000000;461
20200106;123500;155040.0000000;155080.0000000;155020.0000000;155060.0000000;189
20200106;123600;155050.0000000;155050.0000000;155010.0000000;155050.0000000;187
20200106;123700;155050.0000000;155080.0000000;155050.0000000;155060.0000000;220
20200106;123800;155070.0000000;155090.0000000;155040.0000000;155060.0000000;134
20200106;123900;155060.0000000;155100.0000000;155060.0000000;155080.0000000;371
20200106;124000;155070.0000000;155080.0000000;155050.0000000;155080.0000000;121
20200106;124100;155070.0000000;155110.0000000;155060.0000000;155110.0000000;248
20200106;124200;155120.0000000;155270.0000000;155120.0000000;155220.0000000;1159
20200106;124300;155200.0000000;155240.0000000;155180.0000000;155190.0000000;390
20200106;124400;155180.0000000;155260.0000000;155180.0000000;155240.0000000;171
20200106;124500;155240.0000000;155240.0000000;155190.0000000;155230.0000000;292
20200106;124600;155220.0000000;155220.0000000;155200.0000000;155210.0000000;61
20200106;124700;155220.0000000;155320.0000000;155210.0000000;155280.0000000;544
20200106;124800;155270.0000000;155290.0000000;155240.0000000;155250.0000000;207
20200106;124900;155260.0000000;155320.0000000;155250.0000000;155300.0000000;110
20200106;125000;155290.0000000;155320.0000000;155280.0000000;155280.0000000;139
20200106;125100;155270.0000000;155290.0000000;155250.0000000;155280.0000000;116
20200106;125200;155270.0000000;155290.0000000;155250.0000000;155280.0000000;88
20200106;125300;155270.0000000;155290.0000000;155250.0000000;155280.0000000;46
20200106;125400;155270.0000000;155310.0000000;155260.0000000;155270.0000000;345
20200106;125500;155260.0000000;155270.0000000;155240.0000000;155240.0000000;184
20200106;125600;155240.0000000;155260.0000000;155220.0000000;155260.0000000;176
20200106;125700;155250.0000000;155260.0000000;155240.0000000;155260.0000000;26
20200106;125800;155270.0000000;155280.0000000;155260.0000000;155260.0000000;21
20200106;125900;155250.0000000;155270.0000000;155230.0000000;155250.0000000;218
20200106;130000;155250.0000000;155280.0000000;155230.0000000;155240.0000000;185
20200106;130100;155230.0000000;155240.0000000;155200.0000000;155220.0000000;254
20200106;130200;155220.0000000;155280.0000000;155200.0000000;155250.0000000;209
20200106;130300;155250.0000000;155350.0000000;155250.0000000;155290.0000000;405
20200106;130400;155290.0000000;155340.0000000;155290.0000000;155340.0000000;210
