<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210924;124400;73953.0000000;73955.0000000;73943.0000000;73952.0000000;883
20210924;124500;73953.0000000;73976.0000000;73949.0000000;73966.0000000;5149
20210924;124600;73964.0000000;73970.0000000;73960.0000000;73966.0000000;711
20210924;124700;73966.0000000;73983.0000000;73966.0000000;73978.0000000;1954
20210924;124800;73977.0000000;73983.0000000;73968.0000000;73979.0000000;2266
20210924;124900;73979.0000000;73984.0000000;73970.0000000;73971.0000000;1371
20210924;125000;73971.0000000;73976.0000000;73968.0000000;73970.0000000;1457
20210924;125100;73970.0000000;73970.0000000;73953.0000000;73956.0000000;1383
20210924;125200;73958.0000000;73958.0000000;73952.0000000;73958.0000000;529
20210924;125300;73956.0000000;73962.0000000;73951.0000000;73962.0000000;1624
20210924;125400;73960.0000000;73966.0000000;73958.0000000;73959.0000000;2856
20210924;125500;73959.0000000;73962.0000000;73952.0000000;73952.0000000;2033
20210924;125600;73953.0000000;73971.0000000;73949.0000000;73970.0000000;1476
20210924;125700;73972.0000000;73980.0000000;73971.0000000;73971.0000000;1904
20210924;125800;73973.0000000;73973.0000000;73956.0000000;73958.0000000;1199
20210924;125900;73956.0000000;73972.0000000;73943.0000000;73968.0000000;2287
20210924;130000;73969.0000000;73978.0000000;73962.0000000;73967.0000000;1558
20210924;130100;73969.0000000;73983.0000000;73961.0000000;73977.0000000;2471
20210924;130200;73978.0000000;73994.0000000;73971.0000000;73987.0000000;4366
20210924;130300;73987.0000000;73987.0000000;73976.0000000;73983.0000000;1207
20210924;130400;73984.0000000;73985.0000000;73980.0000000;73983.0000000;697
20210924;130500;73984.0000000;73997.0000000;73982.0000000;73994.0000000;934
20210924;130600;73996.0000000;74000.0000000;73987.0000000;73998.0000000;1090
20210924;130700;73998.0000000;74013.0000000;73989.0000000;74005.0000000;3968
20210924;130800;74005.0000000;74014.0000000;74001.0000000;74002.0000000;2686
20210924;130900;74004.0000000;74008.0000000;74000.0000000;74004.0000000;1247
20210924;131000;74006.0000000;74012.0000000;73998.0000000;74000.0000000;3620
20210924;131100;74000.0000000;74003.0000000;73997.0000000;74001.0000000;2095
20210924;131200;74000.0000000;74007.0000000;73997.0000000;74006.0000000;1766
20210924;131300;74006.0000000;74007.0000000;73992.0000000;73994.0000000;1205
20210924;131400;73997.0000000;74000.0000000;73986.0000000;73991.0000000;3377
20210924;131500;73993.0000000;73995.0000000;73982.0000000;73989.0000000;3111
20210924;131600;73989.0000000;73993.0000000;73984.0000000;73984.0000000;431
20210924;131700;73986.0000000;73993.0000000;73984.0000000;73986.0000000;693
20210924;131800;73987.0000000;73999.0000000;73984.0000000;73998.0000000;1055
20210924;131900;73998.0000000;74006.0000000;73995.0000000;74006.0000000;1400
20210924;132000;74003.0000000;74023.0000000;74003.0000000;74005.0000000;4502
20210924;132100;74005.0000000;74012.0000000;73987.0000000;73987.0000000;1616
20210924;132200;73989.0000000;73991.0000000;73972.0000000;73980.0000000;3043
20210924;132300;73980.0000000;73980.0000000;73960.0000000;73960.0000000;3623
20210924;132400;73960.0000000;73962.0000000;73953.0000000;73954.0000000;2601
20210924;132500;73956.0000000;73958.0000000;73912.0000000;73929.0000000;11596
20210924;132600;73929.0000000;73945.0000000;73921.0000000;73927.0000000;5476
20210924;132700;73927.0000000;73944.0000000;73922.0000000;73938.0000000;1924
20210924;132800;73936.0000000;73940.0000000;73928.0000000;73934.0000000;1105
20210924;132900;73932.0000000;73942.0000000;73928.0000000;73939.0000000;1569
20210924;133000;73939.0000000;73956.0000000;73935.0000000;73956.0000000;4246
20210924;133100;73956.0000000;73958.0000000;73946.0000000;73956.0000000;1700
20210924;133200;73954.0000000;73963.0000000;73951.0000000;73959.0000000;1845
20210924;133300;73959.0000000;73961.0000000;73951.0000000;73959.0000000;1009
20210924;133400;73959.0000000;73974.0000000;73948.0000000;73952.0000000;3167
20210924;133500;73949.0000000;73959.0000000;73948.0000000;73957.0000000;1047
20210924;133600;73957.0000000;73964.0000000;73954.0000000;73956.0000000;1175
20210924;133700;73960.0000000;73965.0000000;73951.0000000;73958.0000000;1440
20210924;133800;73955.0000000;73974.0000000;73951.0000000;73968.0000000;1350
20210924;133900;73969.0000000;73974.0000000;73957.0000000;73963.0000000;1476
20210924;134000;73966.0000000;73980.0000000;73961.0000000;73963.0000000;2714
20210924;134100;73963.0000000;73983.0000000;73962.0000000;73980.0000000;1214
20210924;134200;73983.0000000;73986.0000000;73976.0000000;73981.0000000;1365
20210924;134300;73978.0000000;73985.0000000;73965.0000000;73965.0000000;599
20210924;134400;73968.0000000;73969.0000000;73955.0000000;73961.0000000;1456
20210924;134500;73959.0000000;73975.0000000;73956.0000000;73971.0000000;965
20210924;134600;73972.0000000;73976.0000000;73967.0000000;73972.0000000;788
20210924;134700;73974.0000000;73978.0000000;73972.0000000;73975.0000000;500
20210924;134800;73975.0000000;73979.0000000;73965.0000000;73975.0000000;1373
20210924;134900;73976.0000000;73977.0000000;73970.0000000;73970.0000000;423
20210924;135000;73971.0000000;73980.0000000;73959.0000000;73980.0000000;1223
20210924;135100;73980.0000000;73984.0000000;73975.0000000;73978.0000000;1230
20210924;135200;73979.0000000;73981.0000000;73972.0000000;73972.0000000;597
20210924;135300;73976.0000000;73978.0000000;73969.0000000;73972.0000000;783
20210924;135400;73974.0000000;73977.0000000;73964.0000000;73967.0000000;990
20210924;135500;73969.0000000;73978.0000000;73967.0000000;73978.0000000;545
20210924;135600;73979.0000000;73993.0000000;73975.0000000;73981.0000000;2384
20210924;135700;73980.0000000;73988.0000000;73973.0000000;73978.0000000;1391
20210924;135800;73982.0000000;73993.0000000;73975.0000000;73990.0000000;1261
20210924;135900;73989.0000000;73990.0000000;73972.0000000;73972.0000000;1529
20210924;140500;73976.0000000;73997.0000000;73974.0000000;73992.0000000;3560
20210924;140600;73989.0000000;73992.0000000;73981.0000000;73982.0000000;963
20210924;140700;73982.0000000;73988.0000000;73976.0000000;73981.0000000;876
20210924;140800;73982.0000000;73985.0000000;73976.0000000;73980.0000000;945
20210924;140900;73981.0000000;73982.0000000;73974.0000000;73980.0000000;720
20210924;141000;73981.0000000;74013.0000000;73978.0000000;74012.0000000;3604
20210924;141100;74009.0000000;74017.0000000;74002.0000000;74007.0000000;3013
20210924;141200;74010.0000000;74026.0000000;74009.0000000;74022.0000000;3087
20210924;141300;74024.0000000;74040.0000000;74021.0000000;74028.0000000;3816
20210924;141400;74027.0000000;74035.0000000;74025.0000000;74032.0000000;3555
20210924;141500;74031.0000000;74036.0000000;74025.0000000;74030.0000000;2459
20210924;141600;74030.0000000;74038.0000000;74023.0000000;74035.0000000;1728
20210924;141700;74033.0000000;74043.0000000;74030.0000000;74030.0000000;3320
20210924;141800;74033.0000000;74039.0000000;74020.0000000;74021.0000000;2665
20210924;141900;74023.0000000;74033.0000000;74016.0000000;74030.0000000;1367
20210924;142000;74029.0000000;74032.0000000;74001.0000000;74018.0000000;4753
20210924;142100;74017.0000000;74020.0000000;73994.0000000;73994.0000000;1907
20210924;142200;73996.0000000;74011.0000000;73991.0000000;74008.0000000;1664
20210924;142300;74010.0000000;74016.0000000;74006.0000000;74010.0000000;873
20210924;142400;74012.0000000;74020.0000000;74003.0000000;74016.0000000;1242
20210924;142500;74016.0000000;74028.0000000;74009.0000000;74024.0000000;3524
20210924;142600;74025.0000000;74038.0000000;74023.0000000;74027.0000000;2314
