<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20211011;085100;185940.0000000;185940.0000000;185900.0000000;185900.0000000;104
20211011;085200;185900.0000000;185930.0000000;185890.0000000;185930.0000000;59
20211011;085300;185930.0000000;185940.0000000;185910.0000000;185930.0000000;60
20211011;085400;185930.0000000;185950.0000000;185920.0000000;185920.0000000;116
20211011;085500;185920.0000000;185930.0000000;185900.0000000;185900.0000000;84
20211011;085600;185920.0000000;185920.0000000;185890.0000000;185890.0000000;50
20211011;085700;185900.0000000;185900.0000000;185860.0000000;185860.0000000;135
20211011;085800;185870.0000000;185900.0000000;185860.0000000;185880.0000000;129
20211011;085900;185890.0000000;185950.0000000;185870.0000000;185950.0000000;111
20211011;090000;185940.0000000;185980.0000000;185910.0000000;185980.0000000;481
20211011;090100;185970.0000000;185980.0000000;185920.0000000;185920.0000000;198
20211011;090200;185930.0000000;185930.0000000;185850.0000000;185880.0000000;393
20211011;090300;185890.0000000;185920.0000000;185860.0000000;185900.0000000;411
20211011;090400;185910.0000000;185950.0000000;185890.0000000;185930.0000000;92
20211011;090500;185950.0000000;185950.0000000;185870.0000000;185870.0000000;175
20211011;090600;185870.0000000;185900.0000000;185850.0000000;185850.0000000;169
20211011;090700;185860.0000000;185870.0000000;185840.0000000;185860.0000000;671
20211011;090800;185860.0000000;185870.0000000;185820.0000000;185820.0000000;812
20211011;090900;185830.0000000;185910.0000000;185800.0000000;185910.0000000;273
20211011;091000;185910.0000000;185910.0000000;185840.0000000;185850.0000000;122
20211011;091100;185840.0000000;185870.0000000;185820.0000000;185850.0000000;140
20211011;091200;185860.0000000;185910.0000000;185840.0000000;185910.0000000;170
20211011;091300;185910.0000000;185910.0000000;185890.0000000;185910.0000000;67
20211011;091400;185910.0000000;185920.0000000;185890.0000000;185910.0000000;101
20211011;091500;185900.0000000;185930.0000000;185870.0000000;185910.0000000;145
20211011;091600;185900.0000000;185950.0000000;185850.0000000;185950.0000000;228
20211011;091700;185940.0000000;185950.0000000;185860.0000000;185890.0000000;147
20211011;091800;185890.0000000;185890.0000000;185860.0000000;185860.0000000;119
20211011;091900;185860.0000000;185900.0000000;185850.0000000;185880.0000000;273
20211011;092000;185880.0000000;185900.0000000;185820.0000000;185830.0000000;239
20211011;092100;185830.0000000;185850.0000000;185810.0000000;185850.0000000;468
20211011;092200;185850.0000000;185850.0000000;185810.0000000;185830.0000000;426
20211011;092300;185830.0000000;185850.0000000;185810.0000000;185810.0000000;441
20211011;092400;185810.0000000;185820.0000000;185800.0000000;185800.0000000;299
20211011;092500;185800.0000000;185850.0000000;185770.0000000;185820.0000000;278
20211011;092600;185820.0000000;185820.0000000;185780.0000000;185780.0000000;116
20211011;092700;185790.0000000;185820.0000000;185770.0000000;185790.0000000;273
20211011;092800;185790.0000000;185820.0000000;185770.0000000;185770.0000000;106
20211011;092900;185770.0000000;185820.0000000;185770.0000000;185800.0000000;76
20211011;093000;185800.0000000;185800.0000000;185760.0000000;185770.0000000;128
20211011;093100;185760.0000000;185820.0000000;185750.0000000;185760.0000000;279
20211011;093200;185750.0000000;185790.0000000;185730.0000000;185780.0000000;541
20211011;093300;185790.0000000;185790.0000000;185750.0000000;185790.0000000;144
20211011;093400;185790.0000000;185790.0000000;185730.0000000;185770.0000000;162
20211011;093500;185770.0000000;185770.0000000;185740.0000000;185770.0000000;112
20211011;093600;185770.0000000;185770.0000000;185730.0000000;185750.0000000;114
20211011;093700;185750.0000000;185760.0000000;185730.0000000;185750.0000000;90
20211011;093800;185730.0000000;185860.0000000;185730.0000000;185820.0000000;346
20211011;093900;185810.0000000;185820.0000000;185760.0000000;185790.0000000;95
20211011;094000;185780.0000000;185850.0000000;185770.0000000;185820.0000000;311
20211011;094100;185820.0000000;185820.0000000;185780.0000000;185790.0000000;100
20211011;094200;185780.0000000;185830.0000000;185780.0000000;185810.0000000;114
20211011;094300;185810.0000000;185830.0000000;185780.0000000;185820.0000000;60
20211011;094400;185830.0000000;185830.0000000;185800.0000000;185830.0000000;108
20211011;094500;185810.0000000;185890.0000000;185810.0000000;185880.0000000;303
20211011;094600;185870.0000000;185910.0000000;185870.0000000;185900.0000000;407
20211011;094700;185920.0000000;185930.0000000;185890.0000000;185890.0000000;299
20211011;094800;185890.0000000;185890.0000000;185870.0000000;185870.0000000;96
20211011;094900;185890.0000000;185890.0000000;185870.0000000;185880.0000000;132
20211011;095000;185890.0000000;185890.0000000;185830.0000000;185830.0000000;135
20211011;095100;185820.0000000;185870.0000000;185800.0000000;185860.0000000;196
20211011;095200;185860.0000000;185910.0000000;185820.0000000;185850.0000000;411
20211011;095300;185840.0000000;185880.0000000;185840.0000000;185870.0000000;89
20211011;095400;185890.0000000;186070.0000000;185890.0000000;186050.0000000;1376
20211011;095500;186030.0000000;186100.0000000;186030.0000000;186100.0000000;611
20211011;095600;186100.0000000;186100.0000000;185980.0000000;185980.0000000;484
20211011;095700;185980.0000000;186030.0000000;185960.0000000;185970.0000000;297
20211011;095800;185960.0000000;186000.0000000;185920.0000000;186000.0000000;427
20211011;095900;185990.0000000;186020.0000000;185940.0000000;186000.0000000;349
20211011;100000;186010.0000000;186020.0000000;185720.0000000;185770.0000000;2667
20211011;100100;185770.0000000;186010.0000000;185750.0000000;185910.0000000;3164
20211011;100200;185910.0000000;185920.0000000;185670.0000000;185770.0000000;2769
20211011;100300;185770.0000000;186170.0000000;185730.0000000;186040.0000000;3840
20211011;100400;186040.0000000;186240.0000000;185910.0000000;185960.0000000;4098
20211011;100500;185950.0000000;186080.0000000;185930.0000000;186080.0000000;1265
20211011;100600;186090.0000000;186180.0000000;186020.0000000;186150.0000000;1623
20211011;100700;186150.0000000;186170.0000000;186040.0000000;186090.0000000;877
20211011;100800;186090.0000000;186150.0000000;185870.0000000;185980.0000000;2319
20211011;100900;185980.0000000;186060.0000000;185890.0000000;185940.0000000;1127
20211011;101000;185940.0000000;186100.0000000;185920.0000000;186050.0000000;1335
20211011;101100;186060.0000000;186190.0000000;186000.0000000;186080.0000000;1383
20211011;101200;186090.0000000;186110.0000000;185970.0000000;186070.0000000;999
20211011;101300;186070.0000000;186190.0000000;186010.0000000;186110.0000000;1235
20211011;101400;186120.0000000;186340.0000000;186080.0000000;186310.0000000;2702
20211011;101500;186310.0000000;186340.0000000;186160.0000000;186170.0000000;1701
20211011;101600;186170.0000000;186230.0000000;186110.0000000;186120.0000000;1924
20211011;101700;186140.0000000;186190.0000000;186070.0000000;186180.0000000;863
20211011;101800;186180.0000000;186220.0000000;186100.0000000;186170.0000000;594
20211011;101900;186180.0000000;186260.0000000;186170.0000000;186180.0000000;743
20211011;102000;186180.0000000;186180.0000000;186020.0000000;186130.0000000;1229
20211011;102100;186120.0000000;186220.0000000;186080.0000000;186140.0000000;471
20211011;102200;186160.0000000;186220.0000000;186110.0000000;186150.0000000;345
20211011;102300;186160.0000000;186280.0000000;186160.0000000;186240.0000000;623
